TcDm25_Chr01_H1	44748	34352	-	1_44748_34352
TcDm25_Chr10_H1	30880	20448	-	32_30880_20448
TcDm25_Chr10_H1	57763	47750	-	33_57763_47750
TcDm25_Chr12_H1	29644	19244	-	35_29644_19244
TcDm25_Chr12_H1	56816	46502	-	36_56816_46502
TcDm25_Chr12_H1	93389	83017	-	37_93389_83017
TcDm25_Chr12_H1	125109	114757	-	38_125109_114757
TcDm25_Chr12_H1	167047	157067	-	39_167047_157067
TcDm25_Chr12_H1	594477	584031	-	41_594477_584031
TcDm25_Chr12_H1	686530	676108	-	42_686530_676108
TcDm25_Chr17_H1	868634	857837	-	54_868634_857837
TcDm25_Chr17_H1	886991	876170	-	55_886991_876170
TcDm25_Chr23_H1	23414	12991	-	70_23414_12991
TcDm25_Chr29_H1	210798	200359	-	74_210798_200359
TcDm25_Chr01_H1	699972	710364	+	86_699972_710364
TcDm25_Chr02_H1	2121773	2132205	+	91_2121773_2132205
TcDm25_Chr03_H1	493893	504327	+	93_493893_504327
TcDm25_Chr06_H1	756830	767261	+	99_756830_767261
TcDm25_Chr12_H1	370327	380749	+	106_370327_380749
TcDm25_Chr12_H1	954329	964774	+	107_954329_964774
TcDm25_Chr12_H1	1013709	1024100	+	108_1013709_1024100
TcDm25_Chr12_H1	1046198	1056508	+	109_1046198_1056508
TcDm25_Chr12_H1	1073808	1084133	+	110_1073808_1084133
TcDm25_Chr12_H1	1100992	1111408	+	111_1100992_1111408
TcDm25_Chr15_H1	896513	906944	+	112_896513_906944
TcDm25_Chr19_H1	930954	941408	+	115_930954_941408
TcDm25_Chr21_H1_c1	884112	894555	+	117_884112_894555
TcDm25_Chr23_H1	548523	558972	+	120_548523_558972
TcDm25_Chr24_H1_c1	862873	873248	+	123_862873_873248
TcDm25_Chr26_H1	682187	692597	+	128_682187_692597
TcDm25_Chr26_H1	703209	713654	+	129_703209_713654
TcDm25_Chr26_H1	735431	745881	+	130_735431_745881
TcDm25_Chr27_H1	567220	577561	+	134_567220_577561
TcDm25_Chr27_H1	588216	598662	+	135_588216_598662
TcDm25_Chr32_H1	1835226	1845554	+	147_1835226_1845554
