TcDm25_Chr01_H1	44748	34352	-	1_44748_34352
TcDm25_Chr01_H1	61237	60235	-	2_61237_60235
TcDm25_Chr01_H1	66707	66383	-	3_66707_66383
TcDm25_Chr01_H1	99525	98983	-	4_99525_98983
TcDm25_Chr01_H1	155340	144915	-	5_155340_144915
TcDm25_Chr01_H1	239943	233641	-	6_239943_233641
TcDm25_Chr01_H1	245882	244880	-	7_245882_244880
TcDm25_Chr01_H1	251820	250818	-	8_251820_250818
TcDm25_Chr01_H1	257758	256756	-	9_257758_256756
TcDm25_Chr01_H1	263694	262692	-	10_263694_262692
TcDm25_Chr01_H1	269661	268659	-	11_269661_268659
TcDm25_Chr01_H1	275715	274713	-	12_275715_274713
TcDm25_Chr01_H1	281770	280768	-	13_281770_280768
TcDm25_Chr01_H1	287836	286834	-	14_287836_286834
TcDm25_Chr01_H1	293848	292846	-	15_293848_292846
TcDm25_Chr01_H1	299897	298895	-	16_299897_298895
TcDm25_Chr01_H1	305888	304886	-	17_305888_304886
TcDm25_Chr01_H1	311984	310982	-	18_311984_310982
TcDm25_Chr03_H1	331743	321302	-	19_331743_321302
TcDm25_Chr03_H1	386093	375658	-	20_386093_375658
TcDm25_Chr03_H1	460081	449643	-	21_460081_449643
TcDm25_Chr03_H1	555225	544784	-	22_555225_544784
TcDm25_Chr03_H1	620251	609810	-	23_620251_609810
TcDm25_Chr03_H1	896015	885616	-	24_896015_885616
TcDm25_Chr05_H1	359817	352594	-	25_359817_352594
TcDm25_Chr06_H1	940200	929757	-	26_940200_929757
TcDm25_Chr06_H1	1091397	1080954	-	27_1091397_1080954
TcDm25_Chr07_H1	27129	26771	-	28_27129_26771
TcDm25_Chr07_H1	52528	50879	-	29_52528_50879
TcDm25_Chr08_H1	933580	923142	-	30_933580_923142
TcDm25_Chr09_H1	7444	7274	-	31_7444_7274
TcDm25_Chr10_H1	30880	20448	-	32_30880_20448
TcDm25_Chr10_H1	57763	47750	-	33_57763_47750
TcDm25_Chr11_H1_c1	397721	388073	-	34_397721_388073
TcDm25_Chr12_H1	29644	19244	-	35_29644_19244
TcDm25_Chr12_H1	56816	46502	-	36_56816_46502
TcDm25_Chr12_H1	93389	83017	-	37_93389_83017
TcDm25_Chr12_H1	125109	114757	-	38_125109_114757
TcDm25_Chr12_H1	167047	157067	-	39_167047_157067
TcDm25_Chr12_H1	534050	523616	-	40_534050_523616
TcDm25_Chr12_H1	594477	584031	-	41_594477_584031
TcDm25_Chr12_H1	686530	676108	-	42_686530_676108
TcDm25_Chr12_H1	694912	694600	-	43_694912_694600
TcDm25_Chr14_H1	451876	441424	-	44_451876_441424
TcDm25_Chr14_H1	470675	460226	-	45_470675_460226
TcDm25_Chr16_H1_c1	384516	374071	-	46_384516_374071
TcDm25_Chr17_H1	46518	45958	-	47_46518_45958
TcDm25_Chr17_H1	91150	80726	-	48_91150_80726
TcDm25_Chr17_H1	700585	690004	-	49_700585_690004
TcDm25_Chr17_H1	718480	707914	-	50_718480_707914
TcDm25_Chr17_H1	774456	763896	-	51_774456_763896
TcDm25_Chr17_H1	824200	813637	-	52_824200_813637
TcDm25_Chr17_H1	850619	848248	-	53_850619_848248
TcDm25_Chr17_H1	868634	857837	-	54_868634_857837
TcDm25_Chr17_H1	886991	876170	-	55_886991_876170
TcDm25_Chr17_H1	932873	922262	-	56_932873_922262
TcDm25_Chr17_H1	958790	956419	-	57_958790_956419
TcDm25_Chr17_H1	976504	965686	-	58_976504_965686
TcDm25_Chr17_H1	993757	983392	-	59_993757_983392
TcDm25_Chr17_H1	1011346	1000981	-	60_1011346_1000981
TcDm25_Chr17_H1	1061622	1051068	-	61_1061622_1051068
TcDm25_Chr17_H1	1106623	1096063	-	62_1106623_1096063
TcDm25_Chr19_H1	23816	13341	-	63_23816_13341
TcDm25_Chr20_H1	53429	42991	-	64_53429_42991
TcDm25_Chr20_H1	111420	100977	-	65_111420_100977
TcDm25_Chr20_H1	125200	114744	-	66_125200_114744
TcDm25_Chr20_H1	172167	161750	-	67_172167_161750
TcDm25_Chr21_H1_c1	73494	63047	-	68_73494_63047
TcDm25_Chr21_H1_c1	850761	840329	-	69_850761_840329
TcDm25_Chr23_H1	23414	12991	-	70_23414_12991
TcDm25_Chr23_H1	303496	293064	-	71_303496_293064
TcDm25_Chr29_H1	55692	45249	-	72_55692_45249
TcDm25_Chr29_H1	81979	71533	-	73_81979_71533
TcDm25_Chr29_H1	210798	200359	-	74_210798_200359
TcDm25_Chr30_H1_c1	46840	36359	-	75_46840_36359
TcDm25_Chr30_H1_c1	62307	51823	-	76_62307_51823
TcDm25_Chr30_H1_c1	1328181	1324424	-	77_1328181_1324424
TcDm25_Chr31_H1_c1	37567	27101	-	78_37567_27101
TcDm25_Chr31_H1_c1	152138	145477	-	79_152138_145477
TcDm25_Chr31_H1_c1	1208321	1197779	-	80_1208321_1197779
TcDm25_Chr31_H1_c1	1217761	1217615	-	81_1217761_1217615
TcDm25_Chr32_H1	972138	961708	-	82_972138_961708
TcDm25_Chr32_H1	1011610	1001165	-	83_1011610_1001165
TcDm25_Chr32_H1	1617843	1616566	-	84_1617843_1616566
TcDm25_Chr01_H1	622399	632840	+	85_622399_632840
TcDm25_Chr01_H1	699972	710364	+	86_699972_710364
TcDm25_Chr02_H1	1179223	1189665	+	87_1179223_1189665
TcDm25_Chr02_H1	2011026	2014959	+	88_2011026_2014959
TcDm25_Chr02_H1	2030227	2034172	+	89_2030227_2034172
TcDm25_Chr02_H1	2062878	2066492	+	90_2062878_2066492
TcDm25_Chr02_H1	2121773	2132205	+	91_2121773_2132205
TcDm25_Chr03_H1	408557	418998	+	92_408557_418998
TcDm25_Chr03_H1	493893	504327	+	93_493893_504327
TcDm25_Chr03_H1	664838	675277	+	94_664838_675277
TcDm25_Chr03_H1	970939	974601	+	95_970939_974601
TcDm25_Chr05_H1	61721	62724	+	96_61721_62724
TcDm25_Chr05_H1	566919	566978	+	97_566919_566978
TcDm25_Chr05_H1	1323625	1334051	+	98_1323625_1334051
TcDm25_Chr06_H1	756830	767261	+	99_756830_767261
TcDm25_Chr06_H1	1511095	1512202	+	100_1511095_1512202
TcDm25_Chr07_H1	1393730	1404182	+	101_1393730_1404182
TcDm25_Chr08_H1	889564	894043	+	102_889564_894043
TcDm25_Chr11_H1_c1	971300	981746	+	103_971300_981746
TcDm25_Chr11_H1_c1	1003514	1013965	+	104_1003514_1013965
TcDm25_Chr11_H1_c1	1035724	1046175	+	105_1035724_1046175
TcDm25_Chr12_H1	370327	380749	+	106_370327_380749
TcDm25_Chr12_H1	954329	964774	+	107_954329_964774
TcDm25_Chr12_H1	1013709	1024100	+	108_1013709_1024100
TcDm25_Chr12_H1	1046198	1056508	+	109_1046198_1056508
TcDm25_Chr12_H1	1073808	1084133	+	110_1073808_1084133
TcDm25_Chr12_H1	1100992	1111408	+	111_1100992_1111408
TcDm25_Chr15_H1	896513	906944	+	112_896513_906944
TcDm25_Chr17_H1	1177336	1187651	+	113_1177336_1187651
TcDm25_Chr18_H1	1002798	1013259	+	114_1002798_1013259
TcDm25_Chr19_H1	930954	941408	+	115_930954_941408
TcDm25_Chr20_H1	748525	748853	+	116_748525_748853
TcDm25_Chr21_H1_c1	884112	894555	+	117_884112_894555
TcDm25_Chr22_H1_c2	1	5259	+	118_1_5259
TcDm25_Chr23_H1	366683	376748	+	119_366683_376748
TcDm25_Chr23_H1	548523	558972	+	120_548523_558972
TcDm25_Chr23_H1	592139	592702	+	121_592139_592702
TcDm25_Chr24_H1_c1	825697	836152	+	122_825697_836152
TcDm25_Chr24_H1_c1	862873	873248	+	123_862873_873248
TcDm25_Chr25_H1	620437	630907	+	124_620437_630907
TcDm25_Chr25_H1	666596	677051	+	125_666596_677051
TcDm25_Chr26_H1	615892	626338	+	126_615892_626338
TcDm25_Chr26_H1	629667	640125	+	127_629667_640125
TcDm25_Chr26_H1	682187	692597	+	128_682187_692597
TcDm25_Chr26_H1	703209	713654	+	129_703209_713654
TcDm25_Chr26_H1	735431	745881	+	130_735431_745881
TcDm25_Chr27_H1	453442	463883	+	131_453442_463883
TcDm25_Chr27_H1	482766	493212	+	132_482766_493212
TcDm25_Chr27_H1	519104	529546	+	133_519104_529546
TcDm25_Chr27_H1	567220	577561	+	134_567220_577561
TcDm25_Chr27_H1	588216	598662	+	135_588216_598662
TcDm25_Chr28_H1	531549	541993	+	136_531549_541993
TcDm25_Chr30_H1_c1	2491220	2492739	+	137_2491220_2492739
TcDm25_Chr30_H1_c2	176293	186729	+	138_176293_186729
TcDm25_Chr31_H1_c1	176247	182908	+	139_176247_182908
TcDm25_Chr32_H1	538690	549123	+	140_538690_549123
TcDm25_Chr32_H1	1344251	1354694	+	141_1344251_1354694
TcDm25_Chr32_H1	1702945	1703405	+	142_1702945_1703405
TcDm25_Chr32_H1	1708510	1718952	+	143_1708510_1718952
TcDm25_Chr32_H1	1756627	1756985	+	144_1756627_1756985
TcDm25_Chr32_H1	1762092	1772540	+	145_1762092_1772540
TcDm25_Chr32_H1	1810316	1810861	+	146_1810316_1810861
TcDm25_Chr32_H1	1835226	1845554	+	147_1835226_1845554
