PRFA01000001	56685	55166	-	2_56685_55166
PRFA01000003	26091	25733	-	5_26091_25733
PRFA01000004	851709	848057	-	10_851709_848057
PRFA01000009	181426	181367	-	12_181426_181367
PRFA01000010	20653	20295	-	14_20653_20295
PRFA01000010	57338	55637	-	15_57338_55637
PRFA01000012	364700	360221	-	16_364700_360221
PRFA01000037	4057	3887	-	31_4057_3887
PRFA01000056	61367	61071	-	40_61367_61071
PRFA01000068	80665	80104	-	46_80665_80104
PRFA01000068	116502	115942	-	47_116502_115942
PRFA01000071	46678	42940	-	49_46678_42940
PRFA01000074	145715	138393	-	50_145715_138393
PRFA01000075	2327	1	-	51_2327_1
PRFA01000075	73768	69825	-	53_73768_69825
PRFA01000088	78354	77173	-	61_78354_77173
PRFA01000096	119252	111560	-	69_119252_111560
PRFA01000099	117130	107953	-	70_117130_107953
PRFA01000106	21632	14049	-	72_21632_14049
PRFA01000120	78812	76916	-	74_78812_76916
PRFA01000131	27299	26839	-	77_27299_26839
PRFA01000131	85665	82896	-	79_85665_82896
PRFA01000167	5406	1	-	84_5406_1
PRFA01000167	10515	10157	-	85_10515_10157
PRFA01000178	8669	1	-	90_8669_1
PRFA01000219	43751	38680	-	96_43751_38680
PRFA01000220	18020	17698	-	97_18020_17698
PRFA01000254	7336	645	-	101_7336_645
PRFA01000265	34679	30218	-	104_34679_30218
PRFA01000274	1251	1	-	106_1251_1
PRFA01000274	33825	26661	-	107_33825_26661
PRFA01000308	22524	15210	-	109_22524_15210
PRFA01000309	2867	2509	-	110_2867_2509
PRFA01000384	23325	17485	-	111_23325_17485
PRFA01000387	1932	867	-	112_1932_867
PRFA01000402	18020	11330	-	113_18020_11330
PRFA01000457	11849	5155	-	114_11849_5155
PRFA01000459	2887	1494	-	115_2887_1494
PRFA01000003	110511	111788	+	116_110511_111788
PRFA01000005	187886	192035	+	118_187886_192035
PRFA01000005	581074	585211	+	119_581074_585211
PRFA01000009	388741	395042	+	120_388741_395042
PRFA01000016	538212	538772	+	126_538212_538772
PRFA01000034	403235	412400	+	142_403235_412400
PRFA01000035	215585	217321	+	143_215585_217321
PRFA01000035	219085	219349	+	144_219085_219349
PRFA01000035	220128	220640	+	145_220128_220640
PRFA01000035	221360	223910	+	146_221360_223910
PRFA01000035	224366	225312	+	147_224366_225312
PRFA01000038	390721	392112	+	151_390721_392112
PRFA01000038	396772	398163	+	152_396772_398163
PRFA01000038	402821	404211	+	153_402821_404211
PRFA01000053	29619	36299	+	156_29619_36299
PRFA01000065	75317	79052	+	159_75317_79052
PRFA01000065	117105	121029	+	160_117105_121029
PRFA01000072	26	263	+	162_26_263
PRFA01000072	4793	6183	+	163_4793_6183
PRFA01000072	10760	12151	+	164_10760_12151
PRFA01000072	16857	23304	+	165_16857_23304
PRFA01000072	105622	107013	+	166_105622_107013
PRFA01000072	163111	163654	+	168_163111_163654
PRFA01000077	1	6143	+	172_1_6143
PRFA01000089	78019	78347	+	177_78019_78347
PRFA01000089	85097	85425	+	178_85097_85425
PRFA01000089	92175	92503	+	179_92175_92503
PRFA01000089	99253	99581	+	180_99253_99581
PRFA01000092	77187	83873	+	181_77187_83873
PRFA01000093	21363	22426	+	182_21363_22426
PRFA01000093	99934	103874	+	183_99934_103874
PRFA01000099	14887	15790	+	189_14887_15790
PRFA01000100	111066	116202	+	191_111066_116202
PRFA01000108	1	8748	+	192_1_8748
PRFA01000108	96303	103529	+	195_96303_103529
PRFA01000118	5955	7474	+	199_5955_7474
PRFA01000129	39763	40279	+	204_39763_40279
PRFA01000140	18831	19375	+	206_18831_19375
PRFA01000141	1	3694	+	208_1_3694
PRFA01000141	73700	74050	+	209_73700_74050
PRFA01000154	1	1991	+	211_1_1991
PRFA01000154	39834	40294	+	212_39834_40294
PRFA01000154	47009	47469	+	213_47009_47469
PRFA01000159	1	4386	+	217_1_4386
PRFA01000172	50354	57514	+	221_50354_57514
PRFA01000175	8147	8522	+	223_8147_8522
PRFA01000184	16157	17565	+	228_16157_17565
PRFA01000195	1	6873	+	230_1_6873
PRFA01000208	6024	12714	+	234_6024_12714
PRFA01000231	32402	41042	+	235_32402_41042
PRFA01000237	1	9081	+	237_1_9081
PRFA01000237	16198	18038	+	238_16198_18038
PRFA01000240	1	727	+	239_1_727
PRFA01000240	5305	6699	+	240_5305_6699
PRFA01000240	11251	12642	+	241_11251_12642
PRFA01000240	17189	18580	+	242_17189_18580
PRFA01000240	23116	24507	+	243_23116_24507
PRFA01000240	29093	30484	+	244_29093_30484
PRFA01000240	35116	36509	+	245_35116_36509
PRFA01000254	31370	37186	+	246_31370_37186
PRFA01000276	2974	4373	+	247_2974_4373
PRFA01000276	8967	14649	+	248_8967_14649
PRFA01000288	16413	16768	+	249_16413_16768
PRFA01000305	28811	30957	+	251_28811_30957
PRFA01000343	1	9147	+	252_1_9147
PRFA01000353	22417	22628	+	254_22417_22628
PRFA01000399	1	7709	+	256_1_7709
PRFA01000403	2354	4037	+	257_2354_4037
PRFA01000430	237	7551	+	260_237_7551
PRFA01000455	12114	16062	+	261_12114_16062
PRFA01000504	1	5182	+	262_1_5182
PRFA01000504	11881	12735	+	263_11881_12735
PRFA01000504	13096	13945	+	264_13096_13945
PRFA01000544	1	5516	+	265_1_5516
